"CustomerID","strategic_priority","pred_sensitivity","business_value"
3269526,"Protect (High Value, Negative Sensitivity)",-0.00170730627863019,-0.110991981173749
3269530,"Maintain (Standard)",-0.00315093106176945,-0.0525890394209321
3269534,"Maintain (Standard)",-0.00239496309985787,-0.0360681442838596
3269538,"Maintain (Standard)",-0.000903997645345406,-0.053616100345436
3269542,"Maintain (Standard)",-0.00233589594294054,-0.0233589594294054
3269554,"Maintain (Standard)",-0.00351070865226105,-0.105426580827399
3269558,"Maintain (Standard)",-0.000932812079983469,-0.0470510413143662
3269578,"Maintain (Standard)",-0.00356799144455561,-0.107004063422223
3269582,"Maintain (Standard)",-0.000853433370015061,-0.0428167521736556
3269586,"Maintain (Standard)",-0.00199850448560432,-0.0204846709774443
3269594,"Maintain (Standard)",-0.00217378151834177,-0.085190497703814
3269614,"Protect (High Value, Negative Sensitivity)",-0.00347905658562422,-0.36829293015418
3269618,"Maintain (Standard)",-0.00323944301187568,-0.117365020320256
3269634,"Maintain (Standard)",-0.000872819849981582,-0.0475163126329973
3269642,"Maintain (Standard)",-0.0034908841506317,-0.0794525232683775
3269650,"Protect (High Value, Negative Sensitivity)",-0.000829285194756058,-0.0511834822203439
3269654,"Maintain (Standard)",-0.00204573030635219,-0.0720710786927876
3269658,"Maintain (Standard)",-0.00305587982698047,-0.099499447166484
3269670,"Maintain (Standard)",-0.00222753739439385,-0.0845350441172467
3269682,"Maintain (Standard)",-0.0023163327431775,-0.0740531577993845
3269694,"Protect (High Value, Negative Sensitivity)",-0.00317514842314653,-0.330786962723406
3269698,"Maintain (Standard)",-0.00242742394442103,-0.0734538485581802
3269710,"Protect (High Value, Negative Sensitivity)",-0.00315040505235648,-0.35889414356445
3269726,"Maintain (Standard)",-0.00100763598830339,-0.0525179877103727
3269738,"Maintain (Standard)",-0.00362083075879593,-0.111268129217799
3269762,"Maintain (Standard)",-0.00208378513630547,-0.0925825736060521
3269782,"Protect (High Value, Negative Sensitivity)",-0.00334407090531497,-0.429980637005398
3269794,"Protect (High Value, Negative Sensitivity)",-0.00359604054387516,-0.478920679633294
3269798,"Protect (High Value, Negative Sensitivity)",-0.0036258516549475,-1.07412229426165
3269806,"Maintain (Standard)",-0.00212842122079057,-0.0648742788096966
3269810,"Protect (High Value, Negative Sensitivity)",-0.00105455345485661,-0.0731754642325002
3269814,"Maintain (Standard)",-0.00351402826786873,-0.120882572414684
3269834,"Maintain (Standard)",-0.00197262438294424,-0.0672467652145691
3269846,"Maintain (Standard)",-0.00355672657121453,-0.0355672657121453
3269854,"Protect (High Value, Negative Sensitivity)",-0.00404423484101152,-0.525993183421958
3269874,"Maintain (Standard)",-0.00345317424754066,-0.0404712021811765
3269886,"Protect (High Value, Negative Sensitivity)",-0.00215268854066641,-0.1666826737038
3269890,"Maintain (Standard)",-0.000981572127813468,-0.0497558911588647
3269894,"Protect (High Value, Negative Sensitivity)",-0.00204621458524329,-0.153773026081033
3269902,"Maintain (Standard)",-0.00180605316722787,-0.0727839426392833
3269906,"Maintain (Standard)",-0.00221745289268913,-0.0665014122517469
3269918,"Maintain (Standard)",-0.00196996580832087,-0.1106332797953
3269930,"Maintain (Standard)",-0.00225170649452577,-0.0764004013592595
3269962,"Protect (High Value, Negative Sensitivity)",-0.00434117296653713,-0.412454843550693
3269966,"Protect (High Value, Negative Sensitivity)",-0.00358764779100126,-0.296554966404164
3269974,"Maintain (Standard)",-0.00257848218676421,-0.0916650417394676
3269978,"Maintain (Standard)",-0.0019870568442758,-0.10453906057735
3269994,"Maintain (Standard)",-0.00333115008103468,-0.12002133741968
3269998,"Maintain (Standard)",-0.000874577704823881,-0.047061026296573
3270002,"Protect (High Value, Negative Sensitivity)",-0.00381641031059937,-0.510063238011606
3270010,"Maintain (Standard)",-0.00211299634594758,-0.0866539801473103
3270022,"Maintain (Standard)",-0.00320173513717043,-0.0320173513717043
3270038,"Maintain (Standard)",-0.00187828374092108,-0.082851095812029
3270042,"Maintain (Standard)",-0.000824649280881828,-0.0428570231274286
3270054,"Protect (High Value, Negative Sensitivity)",-0.00196751275691376,-0.118149141052671
3270058,"Maintain (Standard)",-0.00227060005741825,-0.0680952957219733
3270066,"Protect (High Value, Negative Sensitivity)",-0.00181414431634219,-0.128749822130805
3270070,"Protect (High Value, Negative Sensitivity)",-0.00534493611491527,-0.776405420052591
3270074,"Protect (High Value, Negative Sensitivity)",-0.00444882928549972,-0.544937099180861
3270078,"Maintain (Standard)",-0.00214067931450623,-0.0957953993241539
3270082,"Maintain (Standard)",-0.00241749107672284,-0.073757652750814
3270098,"Maintain (Standard)",-0.00209080572619852,-0.0873120471260502
3270102,"Maintain (Standard)",-0.00288706904279826,-0.0964569767198898
3270106,"Maintain (Standard)",-0.00192007512910022,-0.0730012564083905
3270118,"Maintain (Standard)",-0.00284641697044574,-0.0739783770618848
3270122,"Maintain (Standard)",-0.00102203318723926,-0.053370573037634
3270130,"Protect (High Value, Negative Sensitivity)",-0.000926548415443734,-0.0643395219684129
3270134,"Protect (High Value, Negative Sensitivity)",-0.00478281160518551,-0.887211552761912
3270138,"Protect (High Value, Negative Sensitivity)",-0.00362082554088988,-0.35085799491223
3270150,"Protect (High Value, Negative Sensitivity)",-0.000776664241659397,-0.0489143139397088
3270154,"Protect (High Value, Negative Sensitivity)",-0.000823186775908341,-0.0632701355963151
3270158,"Protect (High Value, Negative Sensitivity)",-0.0052668609850221,-0.494242234834474
3270162,"Protect (High Value, Negative Sensitivity)",-0.000800856963750401,-0.0504379715770003
3270166,"Maintain (Standard)",-0.00100441139735272,-0.0501201287279006
3270170,"Maintain (Standard)",-0.0019104496888408,-0.0458316880352908
3270190,"Maintain (Standard)",-0.00225971112697099,-0.0677687366978599
3270206,"Maintain (Standard)",-0.00224875189491469,-0.0764350769081504
3270226,"Maintain (Standard)",-0.00315434650154628,-0.0945988515813729
3270234,"Maintain (Standard)",-0.00304567148737078,-0.0410251949348844
3270238,"Maintain (Standard)",-0.00217601824038094,-0.0691538596793062
3270242,"Protect (High Value, Negative Sensitivity)",-0.00313539193887499,-0.305073635652537
3270250,"Maintain (Standard)",-0.000814451008135431,-0.0425306316448322
3270254,"Maintain (Standard)",-0.0011388641224806,-0.0640724955307585
3270258,"Maintain (Standard)",-0.00369922847304827,-0.123258292721968
3270270,"Maintain (Standard)",-0.0025756730099884,-0.0412107681598144
3270274,"Maintain (Standard)",-0.00217329395018279,-0.0712405756869917
3270278,"Maintain (Standard)",-0.00374252288172489,-0.0690121219390069
3270282,"Maintain (Standard)",-0.00326122955331265,-0.0497011383924848
3270354,"Protect (High Value, Negative Sensitivity)",-0.00296490799881097,-0.242203334422868
3270358,"Protect (High Value, Negative Sensitivity)",-0.00122168108436588,-0.0752311211752507
3270362,"Maintain (Standard)",-0.00220812340522458,-0.0712119798184928
3270366,"Maintain (Standard)",-0.00188502129197538,-0.110820401755232
3270382,"Maintain (Standard)",-0.00291423906487559,-0.110741084465272
3270390,"Protect (High Value, Negative Sensitivity)",-0.00215643861229836,-0.1636305619012
3270394,"Maintain (Standard)",-0.00218233006174859,-0.0697254454728674
3270398,"Maintain (Standard)",-0.00103501218671248,-0.0417627417338486
3270406,"Maintain (Standard)",-0.000868339753945985,-0.0502421381633147
3270410,"Maintain (Standard)",-0.00205603679781236,-0.096181401401662
3270414,"Maintain (Standard)",-0.00351402826786873,-0.105385707753383
3270426,"Maintain (Standard)",-0.000808293826710826,-0.0421282742481683
3270434,"Maintain (Standard)",-0.00361313079588121,-0.0677823337307316
3270438,"Maintain (Standard)",-0.00192434466758129,-0.0590196509547182
3270446,"Protect (High Value, Negative Sensitivity)",-0.00483354119527174,-0.673940648856739
3270454,"Maintain (Standard)",-0.000815920398315989,-0.0415221890703007
3270470,"Maintain (Standard)",-0.00386069731339611,-0.150451374303046
3270474,"Maintain (Standard)",-0.00352236916636434,-0.108066286024058
3270486,"Maintain (Standard)",-0.003429665985898,-0.122919228934584
3270494,"Maintain (Standard)",-0.00175423848166079,-0.0776250528134898
3270498,"Maintain (Standard)",-0.0020443919674778,-0.110499385842175
3270506,"Maintain (Standard)",-0.00180940848204866,-0.0210615147310464
3270510,"Protect (High Value, Negative Sensitivity)",-0.00473194141590655,-0.466048910052636
3270514,"Maintain (Standard)",-0.00361892760575167,-0.117578957910872
3270518,"Protect (High Value, Negative Sensitivity)",-0.00114565918781601,-0.0878033201542187
3270522,"Maintain (Standard)",-0.00103115321044361,-0.0524135176868489
3270526,"Maintain (Standard)",-0.00198460321493471,-0.0947648035131324
3270530,"Maintain (Standard)",-0.00243193703203182,-0.0729337915906342
3270550,"Maintain (Standard)",-0.00362083075879593,-0.12669286825027
3270562,"Maintain (Standard)",-0.00100539102189282,-0.0426386332384743
3270594,"Protect (High Value, Negative Sensitivity)",-0.00501637484831186,-0.478612324277434
3270602,"Maintain (Standard)",-0.0036283782797692,-0.119264794056013
3270606,"Maintain (Standard)",-0.00301140787471771,-0.107447032969928
3270618,"Protect (High Value, Negative Sensitivity)",-0.00500315460205647,-0.440477731165052
3270626,"Maintain (Standard)",-0.00338493183680305,-0.101514105785723
3270630,"Protect (High Value, Negative Sensitivity)",-0.0041078495396554,-0.376279017832435
3270634,"Maintain (Standard)",-0.00230380559308418,-0.0234066648257353
3270638,"Maintain (Standard)",-0.00177686733417881,-0.0988115924536837
3270642,"Maintain (Standard)",-0.00340403785598581,-0.0683871205267549
3270646,"Maintain (Standard)",-0.00347550289963383,-0.108122895207608
3270654,"Maintain (Standard)",-0.00206371521715298,-0.0745620307957373
3270658,"Maintain (Standard)",-0.00189949415071633,-0.103484441331026
3270662,"Maintain (Standard)",-0.0008476608202867,-0.0406792427655587
3270682,"Protect (High Value, Negative Sensitivity)",-0.00477877945420851,-0.535510025638606
3270686,"Protect (High Value, Negative Sensitivity)",-0.0020673429970281,-0.131834462920482
3270698,"Maintain (Standard)",-0.00350548183313637,-0.0825190423520302
3270706,"Maintain (Standard)",-0.001928730096804,-0.0760305404160136
3270718,"Maintain (Standard)",-0.00093945492773212,-0.0531543598110833
3270754,"Maintain (Standard)",-0.00242004633141907,-0.073230601988741
3270762,"Protect (High Value, Negative Sensitivity)",-0.00386534092835933,-0.370724848438943
3270766,"Maintain (Standard)",-0.00361148224210578,-0.108308352440752
3270770,"Maintain (Standard)",-0.00337743407006974,-0.123377666579648
3270778,"Protect (High Value, Negative Sensitivity)",-0.00101876749534313,-0.0729539403415216
3270786,"Maintain (Standard)",-0.00108726489941341,-0.0485789957057911
3270790,"Maintain (Standard)",-0.00346803098141918,-0.130918169548574
3270794,"Maintain (Standard)",-0.00242845126522834,-0.0854329155107329
3270798,"Protect (High Value, Negative Sensitivity)",-0.00216307512418618,-0.132228782341501
3270810,"Maintain (Standard)",-0.00362234860630845,-0.10863423470319
3270818,"Protect (High Value, Negative Sensitivity)",-0.00310094219578066,-0.287395322704952
3270826,"Maintain (Standard)",-0.000988013724697118,-0.050052775293156
3270830,"Maintain (Standard)",-0.00191775700434993,-0.0793567848400001
3270834,"Maintain (Standard)",-0.00337326291145162,-0.102007470442297
3270842,"Maintain (Standard)",-0.00188943889530957,-0.0796209550483453
3270854,"Protect (High Value, Negative Sensitivity)",-0.00533678590469316,-0.591636085394284
3270858,"Maintain (Standard)",-0.00315886797897341,-0.09505033748731
3270862,"Maintain (Standard)",-0.000727101344296405,-0.0395106870490666
3270866,"Maintain (Standard)",-0.00331128675448111,-0.115166553320853
3270870,"Maintain (Standard)",-0.0022646543226601,-0.0679169831365763
3270874,"Maintain (Standard)",-0.00348795541938191,-0.104603783027263
3270882,"Maintain (Standard)",-0.00092653448495772,-0.0493101652894498
3270906,"Protect (High Value, Negative Sensitivity)",-0.00326603679316487,-0.26961133727576
3270910,"Maintain (Standard)",-0.00355534684717501,-0.106624851946779
3270918,"Maintain (Standard)",-0.00361919265591504,-0.108539587750892
3270930,"Protect (High Value, Negative Sensitivity)",-0.000879661468380422,-0.0614531501810563
3270938,"Protect (High Value, Negative Sensitivity)",-0.000814200151873445,-0.049242825185306
3270942,"Maintain (Standard)",-0.00226267022958559,-0.0692829624299109
3270950,"Protect (High Value, Negative Sensitivity)",-0.00295984231747645,-0.319366986055709
3270954,"Maintain (Standard)",-0.00278538812522044,-0.0910543378134563
3270962,"Maintain (Standard)",-0.000980477725367829,-0.0425527332809638
3270966,"Protect (High Value, Negative Sensitivity)",-0.00429029719534174,-0.347642781738541
3270982,"Maintain (Standard)",-0.00349196117799133,-0.0471065562911031
3270990,"Protect (High Value, Negative Sensitivity)",-0.00526060126084976,-0.463038122979996
3271002,"Maintain (Standard)",-0.00100463188723474,-0.0558675792491237
3271010,"Maintain (Standard)",-0.00198912002893215,-0.110953115213835
3271014,"Maintain (Standard)",-0.00371038017761988,-0.0717958564369446
3271018,"Maintain (Standard)",-0.00324866793185208,-0.113670890935504
3271030,"Protect (High Value, Negative Sensitivity)",-0.00109101446901327,-0.0833971460113747
3271034,"Protect (High Value, Negative Sensitivity)",-0.00091879973020681,-0.0702054873851023
3271038,"Maintain (Standard)",-0.00386171446328648,-0.12415411999466
3271054,"Maintain (Standard)",-0.00361854619720603,-0.11749419502328
3271074,"Maintain (Standard)",-0.00346715679224868,-0.107655218399322
3271082,"Maintain (Standard)",-0.00345375832380701,-0.129481399559525
3271090,"Maintain (Standard)",-0.00337828957179248,-0.109625496604666
3271094,"Protect (High Value, Negative Sensitivity)",-0.0048666437799943,-0.427729321823699
3271122,"Protect (High Value, Negative Sensitivity)",-0.00093024129317007,-0.0711076444499201
3271134,"Protect (High Value, Negative Sensitivity)",-0.00100421438546466,-0.0668806780719466
3271138,"Maintain (Standard)",-0.0021309669066891,-0.063907697531606
3271150,"Maintain (Standard)",-0.0036031232422461,-0.12708215675402
3271166,"Protect (High Value, Negative Sensitivity)",-0.005415761839001,-0.48579383695839
3271174,"Maintain (Standard)",-0.000851060392184105,-0.0459998141975509
3271178,"Protect (High Value, Negative Sensitivity)",-0.00418223059435829,-0.643268887718249
3271190,"Maintain (Standard)",-0.000950232472088003,-0.0511510139724972
3271206,"Protect (High Value, Negative Sensitivity)",-0.00190574792059356,-0.118594693098537
3271222,"Protect (High Value, Negative Sensitivity)",-0.00494494359156578,-0.605854488838639
3271242,"Protect (High Value, Negative Sensitivity)",-0.00343595505938829,-0.29573265196155
3271246,"Protect (High Value, Negative Sensitivity)",-0.00338955695996046,-0.436541040873308
3271250,"Maintain (Standard)",-0.00253167235410157,-0.0766084054351134
3271254,"Maintain (Standard)",-0.000990807162812801,-0.0473209500959394
3271262,"Maintain (Standard)",-0.0022038946100614,-0.0781280639266767
3271274,"Maintain (Standard)",-0.00171955473597313,-0.0915834852379288
3271278,"Maintain (Standard)",-0.00315142209684605,-0.0738693339500713
3271282,"Maintain (Standard)",-0.00103366069737443,-0.0601900624081129
3271286,"Maintain (Standard)",-0.000960807557713689,-0.0451867794392748
3271298,"Maintain (Standard)",-0.00370139395653174,-0.0383094274501035
3271314,"Maintain (Standard)",-0.00339799047928696,-0.0846099629342453
3271322,"Maintain (Standard)",-0.00262165083303062,-0.0971059468554542
3271326,"Maintain (Standard)",-0.00278286042303333,-0.0331716962425573
3271330,"Maintain (Standard)",-0.00202738874345826,-0.0857585438482843
3271334,"Maintain (Standard)",-0.00212560558516167,-0.0658937731400118
3271338,"Protect (High Value, Negative Sensitivity)",-0.00513876674431202,-0.57610713970482
