"Churn_flag","CustomerCareCalls","DroppedBlockedCalls","MonthlyRevenue","MonthlyMinutes","OverageMinutes","PercChangeMinutes","PercChangeRevenues","MonthsInService","CreditRating_num"
0,0.7,6.3,45.61,263,16,-129,-10.8,15,5
0,1,9.7,43.24,448,0,-150,0,15,4
0,0,1.7,30,82,0,52,0,17,2
0,0,1,30.27,296,0,-92,-0.3,11,4
1,0,1,35.99,46,0,-30,0,17,2
0,0,4.7,23.23,270,32,-82,-10,11,2
1,0,17,162.97,1372,236,-303,-78,11,2
1,8,21,31.32,386,3,4,-1.3,11,2
0,0,1.3,44.61,354,0,99,-9.2,11,3
0,0,0.7,24.97,458,22,-26,16,13,2
1,0.7,7,53.86,524,0,30,3.1,13,3
1,2.7,9.7,76.27,534,80,-310,-39.6,17,4
0,0,3.3,30.5,143,0,-28,-0.5,13,2
0,0,2.3,53.24,93,0,15,0,15,3
1,0,0.6,30.26,18,0,-8,-0.3,11,1
1,0.3,3.3,56.49,100,0,96,-0.2,13,4
0,4.7,14.3,130.53,1362,138,336,22.9,15,4
1,0.7,6.4,107.59,796,110,379,-34.8,11,5
0,4.3,62.6,63.63,974,95,157,12.2,11,2
0,15,27.3,105.85,931,44,-446,43.5,17,5
1,0,3.7,60.53,63,0,-63,-0.5,11,2
1,0.3,32.7,57.85,616,0,-415,-4.6,11,4
0,1,0.7,20.82,30,0,4,-0.8,15,2
1,0.3,3.6,24.48,337,36,131,32.4,11,2
0,0,3.4,63.24,511,0,-27,0,17,3
0,1.7,10,180.94,2442,379,94,64.7,15,5
0,0,8,62.66,491,64,212,39.8,17,3
1,0.3,27.7,118.94,1370,180,-74,-19.5,15,3
0,0,1.3,13.25,19,0,7,0,17,2
0,0,0.3,30,26,0,-26,0,15,2
0,2,2.6,35.3,155,0,-10,-0.3,11,3
0,0,1,49.99,382,0,-85,0,17,3
0,5.7,79.6,143.19,1096,293,-182,-16.8,13,5
0,4,0,62.38,490,5,-33,-5.9,17,2
1,0,19.4,39,496,113,107,11.7,15,1
0,0,1.4,34.48,197,0,-119,-0.5,13,2
0,0,3.4,64.08,335,34,3,-8.2,17,2
0,11.3,7,96.11,950,83,114,-11.1,11,2
0,0,2,20.45,437,10,26,-4.2,13,1
0,2.3,27.3,103.97,1126,156,-258,-23.8,13,4
1,0,26,54.8,556,2,-548,-3.3,15,5
0,0,8,39.04,231,0,153,2.2,11,2
1,3,15,68.47,794,40,-115,-6.1,11,2
1,0,0,53.24,0,0,NA,NA,13,2
0,0,2,50.34,387,0,-74,-0.3,15,2
0,0.3,5.7,54.66,505,0,-419,-1,11,2
1,4.7,7.7,28.3,124,6,-104,6.7,17,6
1,0,3.6,33.5,172,10,16,-0.7,13,2
0,0,0,44.83,330,0,-7,-15.5,15,2
0,0,6,58.59,478,10,355,9.8,15,2
0,0,1.7,53.5,210,66,-118,-23.5,15,2
0,3,6,55.72,378,45,289,49.5,13,5
0,0,1,50.4,22,0,-12,-0.4,15,2
0,2.3,10.3,50.85,358,56,94,11.3,15,5
1,0,4.3,89.5,82,0,-10,-1.5,11,2
0,0,9.4,58.89,468,0,69,-6.1,11,7
1,0,8.4,53.69,887,8,-67,-0.4,11,6
0,2,4,31.04,64,0,30,-0.1,13,2
1,0,0,17.01,0,0,0,-63.7,13,3
1,3.7,42.4,114.77,1983,228,-432,-32.2,15,3
1,4,24.6,49.99,688,0,-28,0,13,2
1,0.3,22.3,47.39,652,110,-649,-36,13,2
0,1,24,107.61,1024,140,-202,-10.2,17,2
0,0,22.7,82.62,1270,6,-86,-1.6,17,2
1,8.7,21.3,89.22,1355,48,-154,-7.2,13,2
0,0,0,10,146,0,-67,0,17,2
0,0.7,59.7,123.47,761,333,-761,-123.5,15,3
0,0,11.4,88.47,664,150,-6,161,17,4
0,0,4.3,56.2,439,66,-10,-7.5,17,5
1,2,5.3,32.72,172,7,6,-2.7,11,3
1,2.3,3.7,56.91,520,42,61,14.1,17,4
0,3.7,2.4,42.38,238,14,-104,-12.4,17,4
1,0,3,47.91,246,0,-246,-0.4,11,7
0,0,4,36.56,315,14,-98,-5.8,11,2
1,9.3,20,79.31,1898,116,-169,-32.1,17,3
1,0,12.4,21.65,393,44,-393,-11.6,15,3
1,0.3,2.7,37.16,363,18,-15,-7,11,4
0,0,9.7,30.24,110,0,-67,0.7,13,2
1,4,14,73.65,1241,183,-6,-59.7,11,5
0,0,10.6,45.1,250,38,-84,-13.1,17,2
0,0,3,33.73,330,0,-52,0.4,11,3
0,0,1.7,21.27,22,0,-14,-1.3,11,2
0,0,3.6,30.48,246,0,-20,0.5,13,2
1,0.7,0,10,44,0,18,0,17,5
1,3,8,24.16,614,5,236,-24.2,13,2
0,1,10.7,54.37,412,0,-80,-1.4,11,1
1,5,12,83.66,911,104,505,-29.1,13,4
1,0,3.6,61.77,322,0,-88,-0.8,11,2
1,0,0,5,0,0,0,0,13,4
0,1,9,88.47,844,137,39,-43.8,17,4
0,0,20,85.19,672,75,-326,-33.3,15,2
0,1,2.3,10.44,202,2,-24,-0.4,13,2
1,5.7,22.3,56.03,991,73,222,47.5,11,7
0,0,15,89.72,2103,0,-178,-0.5,17,5
1,0,4.7,30.56,84,0,12,-0.6,11,5
0,1.7,17.7,72.29,1042,72,-106,-20.4,11,3
1,0.3,3,36.22,292,14,-120,-6.2,13,1
0,0,19.7,40.3,346,13,103,-4.5,15,2
0,0,1.3,11.84,24,7,12,-1.8,11,3
0,0,5.3,110.73,209,0,-57,-0.7,17,2
1,3.3,12,16.12,1499,24,-887,-6.1,17,3
1,0,1,10.58,80,0,-60,-0.6,11,3
1,0,0,5.04,0,0,0,0,11,3
1,0,7,38.22,270,21,-143,-7.2,11,2
0,0,8.6,51.35,246,12,-47,0.8,11,2
0,0,2,32.21,185,0,105,0.9,17,4
0,0,10,52.61,314,0,69,-0.6,13,3
0,0,6.6,37.98,174,14,-78,-4.3,15,5
0,0.7,3.7,55.84,577,0,109,2.6,15,4
0,0,2,18.25,61,0,9,-5,13,2
1,0,5.7,10.44,69,1,-57,-0.4,13,3
0,1.7,20.7,144.13,1573,224,444,82.9,11,4
1,0.3,25,55.03,978,39,497,31.9,11,3
1,0,0,30,12,0,-8,0,13,2
0,1,21,128.12,1269,0,-479,-15.9,11,2
0,0,2.7,50.51,36,0,-18,-0.5,17,2
1,0,0.6,50.31,194,0,-88,-0.3,13,2
0,0.3,1.3,58.93,1003,44,1102,28.5,17,3
1,0,4.7,52.31,497,6,-39,-2.3,11,5
0,17,5,79.78,1559,69,164,-22.8,17,5
0,6.7,29.4,84.78,2370,0,-198,-3.8,17,3
0,0,5.6,36.88,374,4,338,-1.9,11,2
0,0,0,20.97,23,0,-8,-1,15,3
1,0,14.6,53.01,657,0,201,-0.6,15,1
0,0,5.6,79.78,1067,2,-143,-1.2,11,2
0,0,9.7,39.48,619,10,288,9.5,17,2
0,0,43.6,52.47,545,22,-516,-8.8,13,2
0,0,8,50.91,268,48,-62,-17.7,17,5
1,0,7.4,50.46,644,0,10,-0.5,15,2
1,1,10.6,35.02,154,0,5,0.6,11,7
0,0,6.3,76.33,132,0,13,-0.7,11,2
1,4.7,11,86.62,1282,30,22,-6.5,17,5
1,0.3,0.3,30.96,32,14,-14,-1,11,2
0,9.7,3,31.48,262,4,24,3.8,13,2
1,0,0.3,31.3,180,2,-38,-1.3,17,7
1,0,22.3,90.12,1334,28,283,14.8,13,1
0,3.7,16.3,92.65,1075,129,31,-7.5,11,3
1,0,7.3,125.58,662,15,-86,-0.3,15,3
0,0,6,16.22,358,5,92,-0.3,13,1
1,0,7,22.49,234,0,-27,-22.5,15,2
1,0.3,9.3,49.99,450,0,-63,0,15,2
0,0,13.3,108.83,858,164,-225,-62.6,15,5
0,0,2.3,64.81,527,88,-315,-30.1,15,3
0,3.7,35.4,78.25,804,0,-212,0.1,11,4
0,1,6,11.64,493,2,-90,0.1,15,2
0,1.3,2.7,12.98,277,6,-129,-2,11,2
0,2,20.7,39.58,797,6,171,1,11,7
1,0,3.7,38.28,207,0,-26,-8.3,11,2
0,0,2.7,40.21,121,38,180,43.7,13,2
1,0,0,16.99,2,0,-2,0,17,2
0,0,33,85.75,790,0,14,-0.8,11,2
0,5.7,7.7,43.77,1061,0,259,-3.8,17,4
1,0,3,54.05,148,0,-56,-0.4,11,2
1,7,14.7,71.63,1315,102,-90,-32.6,11,2
0,0,1.7,30,22,0,-14,0,13,3
0,0,2.3,24.32,24,2,2,0.2,11,2
0,0,10,91.25,1131,52,38,-16.3,17,2
1,0.7,5,62.81,262,8,34,-2.8,15,2
0,0,5,11.69,298,5,-22,-1.7,11,2
1,0,3.7,30.11,241,0,54,0.4,17,3
0,0,11,55.13,396,16,106,5.1,15,2
0,0,2.3,10.5,131,1,136,-0.5,17,2
1,1,5,56.39,416,74,-12,-18,11,2
1,5.3,5,63.91,495,35,-127,-10.7,13,2
0,0,4.7,36,355,12,-11,0,13,2
1,0,9.4,50.85,672,0,-232,-0.2,11,3
0,0,2.6,10.25,156,0,-92,-2,11,2
0,4.3,4.7,51.91,1193,5,-210,-1.9,15,2
0,0,45,77.75,953,72,-274,-22.5,17,5
0,0,11.6,82.15,778,0,-132,3.8,11,5
0,0,0,20.09,2,0,2,-0.1,17,2
0,0,12.3,179.36,380,96,16,4.1,11,1
1,0,1.7,31.62,562,46,-16,11.4,17,2
0,3.3,29,129.8,1405,242,-142,77.3,17,2
1,1,2.3,81.98,253,0,-253,-7,13,7
0,1.3,4.6,76.97,875,24,95,-16,17,2
1,2.7,5.3,50.94,702,0,220,-0.9,11,3
0,0,2,29.04,185,54,8,8.5,11,2
0,0,1.7,49.99,259,0,-12,0,17,3
0,0.7,10.6,32.19,190,0,172,0.8,13,7
1,0.3,5,45.27,419,10,-227,-9.7,11,3
1,2.7,25.4,35.24,949,0,360,-0.2,13,2
0,0,7,50.97,458,152,-56,-36.8,17,2
0,6,7,55.16,1196,38,-79,-15.9,13,4
1,8.7,8.6,230.46,935,351,-544,-145.8,17,7
1,0.7,15.3,84,790,61,-347,-12.8,11,2
0,1,6.7,52.23,326,38,-58,-13.7,11,2
0,0,11.6,80.14,490,0,303,-2.6,11,6
1,2,1,30.14,138,0,212,-0.1,13,5
0,1.3,21.3,108.63,1652,192,423,-50.3,11,2
1,3.3,10,26.77,54,17,11,3,17,5
1,0,7.3,84.64,780,55,-293,-14.6,15,2
0,0,4,35.98,229,0,129,0,17,2
1,4.7,17.7,43.2,590,89,384,68,13,2
0,0,2.3,30.29,267,0,23,-0.3,17,3
0,0,1,24.02,14,0,-14,-24,13,4
1,0,11.6,53.63,298,0,-132,-2.6,13,2
0,1.7,2.7,60.48,303,0,63,0.5,15,2
0,0.7,13.3,52.43,130,0,-130,97.6,17,4
1,8.3,6,36.14,784,2,162,-0.2,15,3
0,0,12.4,83.6,338,132,78,30.4,15,3
0,0.7,55.7,50.74,1840,2,114,-0.4,17,2
1,1,34.7,130.5,910,258,-642,-93,11,2
1,0.7,26.3,50.31,663,24,-94,23.5,11,2
1,17.3,6,46.98,978,41,-92,-8,11,3
1,1,6,59.48,446,122,-136,-6.2,13,7
0,0.3,27,151.62,1798,94,-198,-43.1,15,2
1,0,5,50.41,392,0,-103,-0.4,15,4
0,0.3,7.3,84.99,312,0,-91,0,15,2
0,0,3.3,9.5,190,0,-19,0,15,2
1,2.3,73.7,37.85,1303,7,NA,NA,17,4
0,0,1,10.09,21,0,-13,-0.1,11,2
0,0,0.3,33.51,48,0,-22,-0.3,11,4
1,1.3,5,43.38,206,40,-162,-14.9,11,7
1,0,3.6,30.5,262,0,58,0.3,11,5
0,0,1.7,33.57,91,1,59,0.6,17,3
0,0,2.3,29.12,50,0,-50,-29.1,11,5
1,0,0.3,33.75,178,11,-25,-3.8,13,2
0,0,3.3,31.66,212,2,282,1.5,13,2
0,2.7,18.4,53.52,1635,10,-274,-3.5,11,4
1,9.3,11.4,41.46,366,9,-83,-3.5,11,5
0,0,26.4,76.78,1346,0,-179,2.5,17,2
1,1,6.4,37.28,239,0,283,3.6,11,6
1,1.3,39.7,89.35,1097,0,384,-2.1,15,4
1,2,9.3,88.83,732,32,106,-18.8,13,2
1,2.7,14.6,113.66,818,256,90,-23.3,11,2
1,5.3,78,60.02,1948,38,-1008,-60,13,3
0,2.3,11.3,44.94,596,23,-50,-0.9,15,4
1,3,8,33.1,241,0,58,-3.1,13,2
0,0,23.4,97.59,865,155,-208,-47.2,11,2
0,0,1,33.49,6,0,0,0.7,13,3
0,0,7.6,213.76,1136,381,-404,-113.8,17,2
1,0,2.3,60.7,254,77,-106,-27.6,13,3
1,0,4.7,30,230,0,-54,0,15,3
0,0,18,32.96,416,2,98,5.5,15,2
0,8.3,40.3,88.63,1286,113,-596,-46.6,17,4
0,0,2.6,57.98,176,0,28,4,13,2
1,5.7,43,53.36,876,0,72,-0.4,13,3
0,0,4,59.99,44,0,-17,0,15,2
1,0,0,21.04,0,0,0,-1.1,15,4
1,0,4.6,76.19,666,117,-14,13.8,15,1
1,0,15.7,46.52,488,105,6,-4.5,11,2
1,0,2.3,60.69,159,0,70,-0.7,11,2
0,0.7,9.3,48.15,432,39,136,27.4,15,2
0,0,21.7,135.01,1840,282,-768,-84.6,11,3
1,10.7,14,58.62,894,1,101,54.3,11,2
1,0,1.7,40.59,160,0,-160,-0.6,11,4
1,0.7,48,76.94,548,153,-548,-76.9,15,5
1,1.7,38,76.58,882,60,-22,-4.5,13,4
0,8,5.6,40.49,279,16,-42,-7.5,11,5
0,1.7,2,30.55,201,7,31,6.8,17,3
0,0,1.7,27.76,316,39,-78,3,17,1
1,0,7.4,19.99,66,0,-2,0,17,2
1,0,17.7,37.62,656,21,-388,-7.6,11,2
0,0,4.7,12.96,261,12,-72,-3,10,1
0,3.7,16.6,62.01,778,20,-118,-7.9,11,4
0,0,2,30.58,57,0,50,-0.6,11,2
0,0,2,52.92,393,0,-12,-1.1,17,1
0,0,2.7,41.28,217,0,115,3,11,4
0,0.7,9.6,145.38,374,312,-199,-72.7,15,2
0,0,3,61.75,86,0,-18,-1.8,15,2
1,0.3,7.7,18.67,134,0,16,-3.7,13,3
0,0.3,2.6,58.94,131,0,-22,26.9,15,2
0,0,16.3,52.62,554,7,320,2.7,13,1
1,0.3,10.7,50.69,201,0,-102,-0.7,11,2
1,0.7,3,10.59,466,0,-87,1.4,11,1
0,3.7,3.3,20.38,225,0,-225,-20.4,17,5
1,0,1,30.03,153,0,-21,0,13,3
1,0.3,6.6,58.85,868,16,-118,-2,11,3
0,0.3,32.7,57.72,837,0,-26,-3.5,15,2
0,0,12.4,76.03,627,117,-339,-41,17,2
0,0,6.3,50.48,1006,0,-118,-0.5,17,4
1,0,4.3,52.11,306,0,32,-0.7,11,2
0,1.3,5.7,169.04,999,218,174,-89,11,3
1,0,0,33.44,4,0,-4,-0.2,13,2
1,0,0,10.19,131,1,82,-0.2,13,2
1,1,122.7,118.64,872,164,-418,-71.7,11,3
0,0.3,3.3,50.63,386,1,-33,-0.6,13,2
0,0,1.4,56.4,70,0,51,-0.2,15,2
0,21.3,2,82.35,577,60,-25,-9.7,13,4
0,7.7,9.6,84.38,1950,0,240,-2.5,17,2
1,0,0,21,20,0,-20,-1,13,2
1,2,9.3,72.13,781,70,-57,-21.1,13,4
1,1.7,30.3,112.89,853,0,-853,-37.9,11,7
0,0,3,32.87,102,0,-25,-2.9,11,1
0,2.7,10.4,47.61,747,20,-84,-8.7,13,4
1,0,0,10.09,0,0,0,-0.1,11,2
0,1,0,48.25,122,0,-122,101.8,15,3
1,0,0,79.49,0,0,0,3.8,17,2
1,0,4,13.67,156,0,144,-0.4,13,3
0,0.7,8.6,53.24,137,0,54,0,13,3
0,1,6,74.06,1056,92,390,70.3,13,3
1,0.3,11.7,43.66,614,53,156,-14.9,13,2
0,2,8,36.94,554,4,282,5.8,15,2
1,4,19,103.38,1253,86,205,0.4,11,5
0,0,8.7,53.49,543,0,-157,0.7,13,2
0,19.3,15.4,81.82,1519,38,-237,74,11,5
0,0,1.6,10.47,106,1,-61,0.4,15,1
0,0.3,15,77.72,972,139,686,31.9,13,4
0,0,4.3,45.4,312,43,257,45.1,11,5
0,0,2.3,10.09,147,0,-76,-0.1,11,2
1,4.7,6.3,37.42,740,40,-740,-37.4,15,4
0,1.3,25.3,113.91,1964,94,-310,-36.4,13,4
0,2.3,3.6,68.86,285,0,-37,-3.4,15,2
1,0,2.4,45.64,0,0,0,-78.3,13,2
1,0,1,30.6,106,0,28,-0.6,15,2
1,0,7,21.74,222,1,-210,-11.7,13,2
1,0.7,20.7,75.91,506,0,235,0.1,11,2
1,2,17,10.83,493,4,-464,-0.8,11,2
0,0,2.7,51.97,615,0,259,0,17,5
0,0,18.4,40.69,1049,27,380,-36.7,17,2
0,0,8.3,194.88,1484,272,-763,-115.1,17,2
0,0,1.7,34.27,88,0,-78,-10.9,13,2
1,0,2.7,36.31,230,0,NA,NA,17,3
1,2.7,7.4,86.08,573,109,280,49.8,17,2
1,0,8,40.41,560,62,-118,-20.4,11,1
0,0,11,39.19,738,0,392,0.8,15,3
0,0,0.3,48.68,82,0,80,30.9,17,5
0,0,0.7,16.98,666,3,409,-7,15,2
0,3,7.7,39.44,325,25,-103,-9.5,11,2
1,17,16,51.56,1893,5,-225,-1.6,13,1
0,0.7,21,81.31,1347,29,700,2.3,11,3
1,1,15.3,36.33,534,4,-49,-3.6,11,5
0,0,5.3,50.6,498,0,-144,-0.6,11,3
0,4.3,8.7,102.35,804,11,60,7.3,17,5
0,4,1.7,30.26,285,0,76,-0.3,11,3
0,3,14.7,295.51,1144,668,-584,-185.2,13,5
0,0,2.7,63.59,234,12,-28,-3.6,13,2
1,0.3,4,48.87,295,52,-98,-17.9,11,2
0,1.3,11.7,64.92,355,0,-233,-13.9,13,4
1,0,7,50,127,0,-127,0,15,2
0,0.3,2.6,73.99,470,68,1040,91.2,15,5
0,2.3,4.6,31,407,0,-96,2,11,2
0,0.3,4,50.76,788,6,234,1.3,15,5
0,0,3.3,62.94,284,3,-52,1.8,11,3
1,10,30.7,161.47,2508,0,-1207,-11.5,17,4
0,1.3,52.4,51.85,449,0,-406,-1.9,11,5
0,0,2.7,32,716,86,-142,-22,13,2
0,0.7,12,62.83,506,24,-46,-6.6,15,2
0,0,13,76.81,623,5,-396,-13.9,17,2
0,0.7,2,70.77,300,0,-33,-3,13,3
0,0,115.6,157.2,2194,227,-63,-54.6,11,2
0,0.7,42.3,82.06,986,0,80,-38.8,13,4
0,5,11.7,56.65,929,27,207,24.9,11,2
0,13.3,18.7,72.61,456,0,-220,2.4,11,2
0,0,1.6,56.39,359,20,-84,-6.4,13,2
0,0.7,2.6,42.49,94,52,-11,-7.6,15,3
0,0,0.3,19.99,2,0,-2,0,13,2
0,0,0,5.04,0,0,0,0,11,2
0,0,10.4,14.31,320,16,-125,-4.3,17,2
1,0,28.3,91.48,1404,21,4,-6.5,17,2
0,0,5.6,81.16,621,103,290,59.7,17,6
1,0.3,8,35.3,282,0,-82,-0.3,11,2
0,4,49,97.48,984,52,-280,-18.5,13,4
1,0.7,12,53.67,526,0,-216,2.3,11,2
0,0.7,3.4,39.87,179,5,77,23.8,11,2
0,0,2.7,58.38,805,10,-67,-4.1,13,3
0,0.3,3.7,41.61,512,27,-182,-10.1,15,2
1,2,8.7,73.71,914,26,329,25.3,11,3
1,10.7,68.4,43.82,881,0,-539,-4.7,17,3
1,1.3,2.7,98.01,1698,186,-170,-51.8,17,2
1,0,2.6,39.84,181,14,62,13.3,13,2
0,0.7,3,34.18,92,0,28,-0.8,13,3
0,0,0.3,30,42,0,-42,0,15,2
1,0,7,66.49,300,0,-92,-1.5,11,2
0,1,4.3,31.74,149,3,-56,-0.7,11,5
1,0,0.7,37.89,80,45,-4,-3.5,17,4
0,0,6.4,44.47,105,1,96,2.5,15,7
1,0,22.6,39.82,435,18,-432,-6.8,13,4
0,0,11,56.97,435,18,244,17.6,11,2
0,0,6,43.24,258,32,133,38.8,15,2
0,0,1.3,31.15,54,0,-40,-1.2,11,2
1,0,1.7,31.38,123,10,-96,-1.4,13,2
0,14,63.3,49.19,1355,2,138,-0.1,15,5
1,0,1.3,30,262,0,-27,0,15,2
1,8.3,46.4,103.63,1000,95,436,11.6,11,2
0,0,3.3,19.18,630,34,-345,-9.2,17,2
0,1,2.7,72.57,290,110,120,41.2,15,3
0,2.3,7.7,52.77,366,0,-10,-17.8,17,2
0,0,5.3,57.74,246,18,-51,-57.7,15,3
1,8.7,1.4,60.11,222,0,-220,-50.1,11,2
1,0,1.3,51.49,359,5,-63,-1.5,13,5
0,0,26.7,99.36,998,81,-49,38.5,11,2
1,10.7,9,37.16,515,16,-188,-7.2,15,2
0,10,27.7,69.51,690,98,87,27.4,11,3
0,0,3.3,52.29,65,0,-65,-2.3,15,2
0,13.7,14,36.47,498,18,60,13.8,11,4
1,4.7,46,117.26,1748,1,209,-4.4,13,2
1,6.7,33,111.69,868,168,-632,-111.7,15,4
0,0,17.7,30.29,227,1,-81,-0.3,15,3
0,0,8,80.6,372,19,15,-5.6,15,3
1,0,0.3,26.45,0,0,0,3.5,13,3
0,3,4,74.87,308,11,167,-32.9,17,4
0,18.3,20.7,57.45,1139,6,-464,-22.5,13,2
0,0,27.7,103.66,1145,174,164,37.4,13,7
0,10.3,10.7,53.03,1198,7,-94,0.7,13,2
0,0,3.6,51.51,306,2,-30,2.2,17,6
0,0.3,5,73.24,418,0,-124,0,13,5
1,0,10.3,49.99,220,0,13,0,15,3
0,0,11,70.75,1409,51,213,-18.9,13,5
0,1,24,99.68,668,141,455,106.3,17,5
0,0,0.3,67.85,104,0,-104,-7.9,17,5
1,0,43,40.09,856,0,NA,NA,17,4
1,0,1.3,44.27,247,19,-23,-5.6,13,3
0,6,3.3,21.18,85,0,-85,-74.4,13,3
0,18.7,15.6,86.67,1120,93,39,-32.7,15,5
0,0.3,16.7,61.73,998,68,-810,-11.7,13,4
0,1,19.7,92.12,1512,29,413,22.9,13,2
1,0,2.7,50.17,533,0,8,3.7,11,3
0,0,6.3,39.78,575,0,133,-0.8,17,2
0,0,8,38.24,192,0,-94,0,13,5
0,0,0,33.25,30,0,-28,0,17,5
0,0,4.7,53.58,574,0,-78,-2.6,17,3
0,18.3,21.4,76.47,974,18,-304,-38.8,13,4
1,0,0,10,0,0,0,0,15,3
0,0,0,23.89,395,46,113,-13.9,11,2
0,0.7,10,37.27,321,12,-69,-4,15,3
1,0,0,34.27,107,0,-23,6.8,13,6
1,11,12.3,50.48,1073,0,-97,0.5,13,4
0,1,13,83.94,660,0,-42,-5.3,13,4
1,0,13.7,104.09,1002,138,474,105.9,15,4
0,0,8.6,50.48,218,0,-140,-0.5,11,2
0,2,14.3,120.93,860,203,42,-50,11,5
1,0.7,6.3,113.59,598,214,-114,-11.4,15,2
0,0.3,6.7,66.96,673,8,-253,-22.6,15,5
1,0,27.3,58.71,615,32,247,-7.9,15,4
0,0,5.4,58.84,329,59,125,55.8,13,2
0,3.3,3,30,180,0,46,0,13,1
0,0.3,10,36.89,544,18,122,-5.9,11,2
0,1.7,60.4,163.94,1788,304,100,31.9,15,2
0,0,3.7,75.86,552,83,363,55.9,11,2
0,0,13,46.13,264,24,-42,-9.2,15,4
1,0,15.7,101.28,1267,158,398,81.6,15,3
1,1.3,15,78.61,1131,20,-252,-6.8,17,2
1,0.3,5.4,36.18,208,2,-10,2.3,11,2
0,8,16,76,408,61,-408,74,17,4
0,1.3,3,34.38,351,6,238,5.7,13,7
0,0,9,79.39,572,13,39,-11.3,11,4
0,4,8,94.79,570,134,-62,-15.9,17,5
1,0,1,10.09,3,0,-3,-0.1,11,6
1,0,2.3,71.23,204,0,-202,-1.2,13,2
0,0,0.7,30.27,70,0,-20,-0.3,11,2
1,0,5.4,12.72,191,0,145,1.2,13,2
0,5,8.4,42.79,664,4,80,-0.7,17,2
1,2.7,9.3,61.27,488,0,-30,-1.3,17,2
1,0,9,10.35,442,0,194,0,13,3
0,0,4.4,16.03,14,0,-14,-4.4,17,2
0,5.3,14.7,49,752,8,-647,-14,11,3
0,0,2.4,10.35,142,0,12,-0.3,15,2
0,0,15.3,51.04,418,0,33,1.4,13,5
0,4.3,8,48.93,646,2,240,4,15,2
0,0,15,32.22,67,0,91,0.5,11,2
0,0.7,0,35.78,679,5,340,4.1,11,5
0,0,22.6,54.48,441,0,199,-5.6,17,5
1,0.7,0,29.33,72,10,162,19.1,13,5
0,0.7,7.6,44.15,250,0,-250,-44.1,15,4
1,12,9.4,40.46,1414,14,-9,-4.5,15,2
0,0,6.7,159.79,1126,76,-178,-48.9,11,7
1,0,0.3,16.01,52,6,18,8,13,2
0,0,4,59.99,102,0,-20,0,15,2
0,0,2.7,23,67,0,17,8,11,2
0,5.7,2.3,38.38,216,0,136,41.3,11,5
0,2.3,20.3,35.66,592,1,36,0.7,11,2
0,2.7,5.3,51.02,547,0,-3,0,13,4
0,1.3,23,102.5,1150,70,-298,-35.6,17,3
1,0,4.7,30.31,189,0,-28,-0.3,11,4
1,2.3,98.7,98.6,2700,43,-298,-18.7,11,1
1,0,8.7,44.06,301,28,138,15.4,11,2
0,0.3,1,77.31,120,68,146,134.8,11,3
0,1.3,0.3,19.99,53,0,-3,0,13,2
1,0.3,12.7,16.87,296,0,-270,-6.1,15,2
0,0,6.3,29.99,264,0,74,0,13,2
1,0,3.7,30.27,120,0,-114,-0.3,11,2
1,0.7,4.3,30.16,100,0,64,4.8,11,4
1,23.3,15.7,54.47,1164,0,-70,-18.5,11,3
0,0.3,63,46.35,228,0,-12,-37.8,11,4
1,0,0,10,3,0,-3,0,13,3
0,0,2,21.53,749,15,253,5.8,15,3
1,0,6,59.44,600,82,563,27.6,15,4
1,1,4.6,74.08,1054,77,-78,-24.1,11,2
0,0,3.3,30.27,108,0,42,-0.3,11,2
1,0,6.4,75.44,467,0,-293,-0.5,13,2
1,0.7,7.3,76.52,184,0,-184,-46.5,11,4
0,5.3,6,52.23,535,4,-457,-83.9,17,7
0,0,6.3,53.8,247,11,198,7.7,13,2
0,0,3,52.07,396,0,-36,-0.1,13,4
0,2.7,44.7,85.49,745,71,-55,0.1,13,3
0,0,3,10.84,40,3,-21,0.2,11,2
1,0,2,30.98,86,0,4,1,13,2
0,23.7,10.7,64.04,1268,58,583,17.4,13,6
0,0.7,3.3,38.1,464,7,50,7.1,11,5
0,0,2,67.78,143,10,-12,4.2,15,5
1,1.7,19,82.32,1436,87,-116,-7.5,17,7
1,0.3,11,53.24,254,0,-169,0,13,5
0,0,1.7,70.81,270,0,26,-0.8,11,2
0,0,1.3,43.21,199,18,43,4.7,17,4
0,0,11.4,98.02,637,69,-289,-30.8,13,2
1,21.7,11,82.22,1040,64,28,14.8,11,3
0,0,1.3,118.81,498,230,1150,200.7,11,2
0,0,1.3,54.43,248,0,77,0.2,15,2
0,0.3,1,10.54,92,0,-54,0.7,13,6
0,0,7.6,56.34,852,7,70,-3.1,13,2
0,1.3,8,28.2,707,66,-161,-18.2,11,1
0,4,10.3,69.11,767,64,7,-2.3,17,3
0,0,23.3,114.23,813,139,47,48.7,13,3
1,0,0.7,76.49,89,6,15,0.2,17,2
1,0,5.6,44.84,274,24,-38,-9.8,15,2
0,1,20,151.5,1712,256,704,18,17,4
0,6.7,16,73.49,1238,22,185,-4.8,17,3
0,0.7,6,59.99,693,0,-71,0,17,2
1,0,13,40.67,308,0,31,-9.9,11,4
0,1,7.7,67.23,832,0,-85,0,15,6
1,1,4.3,68.72,150,0,-150,-16.7,11,5
0,0,11,50.09,353,0,141,-0.1,13,4
0,0.7,0,7.6,0,0,0,-7.6,11,4
0,2.7,35.6,196.57,2103,251,-557,-121.2,11,3
0,0.3,7.7,53.46,1063,0,456,10.5,11,4
