"DroppedBlockedCalls","CustomerCareCalls","OverageMinutes","MonthlyRevenue","MonthlyMinutes","PercChangeMinutes","PercChangeRevenues","MonthsInService","CreditRating_num","Churn_flag"
11.3,1.7,8,53.99,416,354,-4,13,4,0
24,1,455,203.61,1574,226,96.2,15,2,1
1.3,0,0,37.73,154,-40,21.6,17,3,0
5,1,0,67.75,359,-128,-18,13,6,1
60,7,312,217.69,2310,50,-7.5,17,3,0
5,1.3,126,87.29,478,-122,-54.3,11,3,0
6.7,0,37,46.1,211,65,20.7,15,2,1
0.3,0,7,17.69,232,-232,-46.7,17,3,1
4.7,0,0,86.99,268,-268,-2,11,2,1
9,0,292,141.54,731,-399,-105.6,13,3,0
48.7,1.3,29,61.86,1206,-254,-1.9,13,3,0
3.7,0,0,49.88,253,-83,14.5,17,3,1
21.7,3,44,65.44,732,-34,-15.3,17,5,0
6.3,1,120,74.8,454,158,33.7,13,4,1
21.7,15.7,175,107.25,721,210,-48.1,11,7,0
0,0,0,32.58,60,66,4,17,2,0
2,0,0,29.99,230,42,0,13,3,1
17,0,4,51.53,720,194,2.7,15,5,0
1.7,0,0,52.22,116,-15,6.3,17,2,0
14,5,164,124.94,693,-320,-49.6,13,2,0
4.3,0,0,33.98,134,8,-0.7,15,3,0
6,2.7,0,42.58,109,-81,-12.6,17,2,1
2,0,0,10.34,39,-10,0.7,11,2,0
8.3,0,0,33.74,224,12,0.2,11,7,0
2.3,0,0,7.12,229,-80,-7.1,17,2,0
3,0,0,10.49,174,22,0.5,11,3,1
7.7,1,0,54.35,1034,-190,-0.7,13,2,0
10.3,3.3,0,81.56,310,305,-2.6,11,3,1
5.3,0.7,2,10.4,344,-98,-0.9,17,2,0
3.7,4.3,0,37.94,336,-336,-75.9,11,7,1
4.7,1.7,4,34.31,144,-144,-74.8,11,5,0
0.7,0,0,36.61,209,282,3.1,15,3,0
19.3,4.7,169,106.28,2014,18,7.3,11,3,0
16,0,82,76.97,647,-17,-12.1,11,2,1
1.3,0,0,19.04,258,-7,1.3,11,2,0
16.7,8,5,37.23,824,-259,-2.2,15,2,0
6.3,0,18,38.28,530,-136,-7,11,5,1
1.3,0,0,49.99,42,-8,0,15,3,0
0,0,5,22.12,24,0,-0.6,11,3,1
4.3,0,1,54.19,422,-66,-2.2,11,2,0
5,1.3,87,67.17,450,-5,1.6,11,2,1
0,0,0,63.5,50,-26,-0.3,17,2,0
8.7,0,79,56.57,702,319,42.1,11,2,1
16.3,11.7,24,34.74,292,-55,-32,15,4,1
2.3,0,0,50.48,246,-20,-0.5,15,2,0
4.7,0,0,31.99,106,-6,0,17,2,0
42.7,8.7,144,74.86,600,182,17.5,15,3,0
9,0.3,0,22.69,96,-72,-22.7,13,2,0
5.3,0.7,34,44.2,244,-30,-11,13,2,0
2.7,0,15,13.94,88,-19,-2.4,15,2,0
1.7,0,0,31.85,46,6,0.6,13,2,0
6.3,0.7,38,43.88,324,31,3.3,15,2,1
1.7,0,0,36.28,186,178,0.7,17,2,1
1.7,0,0,40.74,92,-71,-1.7,13,3,0
0,0,0,10,0,0,0,13,2,0
3,0,18,69.58,198,-68,-6.3,11,2,1
5.7,0.3,0,84.32,299,-172,-19.7,11,2,0
0.3,0,0,30.07,26,-13,0.2,17,2,0
47.3,22,118,87.68,1404,-899,-83.7,15,5,0
11,2.3,221,126.28,642,-126,-32.5,13,5,0
8,0,97,65.18,534,125,45.1,11,7,0
0.7,0,0,30,90,-18,0,13,2,0
0.7,0,0,19.99,8,-1,0,13,2,1
3,0,0,19.9,62,-13,-4.2,15,2,0
9.3,1.3,8,31.89,403,83,-2.6,13,3,0
11.7,0.3,0,55.15,540,-68,1.2,11,2,0
8.3,0,1,71.56,362,80,-7.5,13,3,1
14.7,4.7,7,16.43,402,-402,-16.4,17,5,0
3.7,0,3,31.15,458,-17,-1.1,15,1,0
0,0,0,10.09,0,0,-0.1,11,2,1
5.3,0,109,44.34,374,153,20.6,11,2,0
8.3,1.3,5,31.88,716,-6,-1.3,17,7,1
0.7,0,0,29.99,85,5,0,13,2,0
4,1.7,12,42.44,192,-74,-6.1,11,2,0
0.3,0,0,29.99,58,19,0,15,4,0
13,0.3,190,127.7,592,202,67.9,11,2,1
8,0,0,49.99,307,-100,0,15,1,0
5,0,21,41.17,303,58,5.5,15,4,0
11,1.3,4,23.44,295,-32,6.5,17,2,0
24.7,1.3,82,80.12,1243,379,45,13,2,0
8.3,1.7,160,58.15,558,-63,-19.6,15,2,1
17,0.7,4,36.05,586,-142,-2.4,11,5,0
10.7,0.7,0,39.25,438,29,-0.3,15,2,0
12.3,0,59,55.88,640,-432,-19.5,17,4,0
8.3,0.7,0,29.32,187,-83,1.3,11,4,0
11.7,1,23,56.45,632,-420,-52.5,13,4,0
7.3,0,0,100.54,378,-75,-22.3,11,3,1
19.3,1.3,11,64.08,283,-174,-4.1,11,4,0
2.7,5.3,6,58.37,266,-156,-1.9,17,3,0
37.3,2,146,81.99,911,-317,-52,17,2,1
12.7,0,1,33.53,221,-46,0.1,13,7,0
0.7,0,0,38.24,564,-199,0,17,3,0
35.3,12,136,74.5,426,-362,-73.5,11,2,1
0,0,0,18.39,0,0,-34.8,17,2,0
13.7,0,262,139.47,925,119,16.3,13,3,0
5.7,0,0,50.46,94,-94,-10.5,17,2,1
7.3,0,0,30.47,166,-42,-0.5,15,3,0
1.7,4,114,72.89,419,454,120.3,17,2,1
10.3,0.3,0,75.24,762,-49,-0.2,13,2,0
55.7,11.3,102,116.11,1636,281,-38.8,11,5,0
7.7,0.7,0,50.69,558,-86,-0.7,11,2,0
0,2.7,10,39.44,343,-36,12.4,13,2,1
7.7,1.3,40,70.52,648,124,42.7,11,4,0
7.7,6.3,0,7.17,112,-61,-8.8,11,2,1
2.7,1.3,9,33.4,282,108,-20.2,15,2,0
4.7,0,198,80.19,399,259,109.7,13,3,0
8.7,1,14,38.79,320,-288,-18.8,15,3,1
2.3,4,0,51.9,220,-16,1.3,11,7,1
3.7,0,54,50.62,237,-171,-20.6,13,1,1
12,4,0,26.69,1082,218,8.9,15,2,0
5,0,0,29.99,220,147,0,17,2,0
1.7,0,0,31.45,56,-21,0.5,17,2,1
7.3,11.7,13,40.01,1225,-77,-5,11,2,0
2.3,0,0,59.99,55,17,0,13,2,0
2.7,0,0,29.99,70,-3,0,13,2,1
16.3,1.3,0,41.28,813,-60,-5.3,13,2,0
5,0.7,0,30.68,273,14,-0.7,11,2,0
8.3,0.3,0,62.71,382,-62,-2.7,17,2,0
6.3,0.7,13,37.42,312,104,14.4,15,6,0
0,0,0,10,0,0,0,15,2,1
8,0,12,68.49,394,772,10.5,13,2,0
6.7,0,164,48.8,490,93,13.9,15,6,1
8.3,0,21,34.63,290,-58,-4.6,15,2,1
6.7,5.3,62,68.25,279,285,-15.4,13,4,0
16.7,0.3,44,137.09,1248,629,-36.9,13,2,0
7,0,47,26.75,202,263,45.6,11,2,1
5.3,1.3,29,44.94,325,66,-11.7,15,2,0
0.3,0,0,30,67,3,0,17,2,0
20.3,0,65,85.1,980,280,49.1,11,4,0
1.7,0,0,31.8,73,73,1.2,15,3,1
0.3,0,0,30.26,19,-14,-0.3,11,2,0
0,0,0,3.75,0,0,-3.8,13,5,1
2.7,2,79,76.53,501,-123,-21.8,11,2,1
0,0,2,21.36,32,-12,-1.4,17,2,0
1.3,0,0,34.17,137,25,0.8,11,2,0
27,0,186,108.15,785,-99,-16.5,13,5,0
24.3,2,0,106.19,1192,-504,-16.3,13,5,0
9.7,3.7,24,59.37,1009,-347,-9.4,17,2,0
24.3,11.3,37,52.45,1323,-162,-12.5,13,2,0
3.3,0,28,43.67,719,-93,-11.5,15,1,1
5.7,0,0,49.99,268,-64,0,13,7,1
4.3,1.7,28,47.18,572,34,-11.2,15,2,0
3,17.7,3,36.43,971,174,-0.8,11,3,0
2,2.3,0,49.99,584,-249,0,17,2,0
14,0,68,54.62,408,-142,-24.6,13,2,0
18,1,183,139.38,1180,-45,-49.5,13,2,1
5.3,1.3,0,10.83,491,-21,1.1,11,2,0
31,0.3,0,64.48,580,12,3.5,15,2,0
62,2.7,0,58.74,1659,-151,-58.7,15,4,0
6.7,0,0,31.32,219,-103,-1.3,15,7,0
10.3,0,0,55.72,316,70,-0.5,17,3,0
4.7,0,5,54.28,342,176,-1,11,3,0
21.3,0,0,106.32,896,-320,-21.6,11,2,1
26.7,0,0,61.49,774,-194,-2.2,11,2,0
4,1.3,0,22.89,174,-1,44.3,17,3,1
11.7,0,38,46.12,144,-101,-13.1,15,7,0
7.7,0.3,3,67.32,639,-42,-0.8,13,1,0
20.3,0,237,139.6,1142,-44,-61.3,13,2,1
3.3,0,0,31.97,232,-63,0,15,2,0
0,0,0,53.94,284,-50,-0.7,11,3,1
22.7,8.7,100,75.38,757,717,99.1,13,5,1
0.7,0.3,0,34.25,130,49,-1,11,3,1
0,0,0,30,0,0,0,17,5,1
16,12.3,0,57.29,1120,-412,-1.2,11,2,1
14,0,66,54.3,432,-74,-11,17,4,1
3,1.7,0,30.26,168,100,-0.3,11,3,1
21,0,0,45.08,441,-108,-15.7,17,2,0
1,0,1,33.64,35,8,-0.4,13,5,0
47.3,1.3,498,208.42,2999,-1284,-75.2,17,2,0
35.3,10,0,102.36,1681,136,-2.4,15,3,0
9.7,0,56,73.27,616,141,32.9,13,4,0
0.7,0,2,12.21,28,-3,-1.2,17,2,0
2.3,0.3,0,32.73,247,9,-2.7,13,1,0
71.7,12,538,251.3,3088,-505,91.6,15,5,0
27,2.3,0,51.96,720,-2,1.3,11,4,0
9.3,0,0,49.99,110,-110,0,13,2,1
3.7,0,1,30.26,256,-20,0.8,17,3,0
13.3,0,0,84.34,876,-147,7.4,13,7,0
3,0,0,10,97,-8,0,13,2,0
3,1.3,0,46.15,282,68,0.8,11,5,0
0.7,0,8,12.5,8,-8,-7.5,13,3,1
6.3,0.7,16,45.61,263,-129,-10.8,15,5,0
9.7,1,0,43.24,448,-150,0,15,4,0
1.7,0,0,30,82,52,0,17,2,0
1,0,0,30.27,296,-92,-0.3,11,4,0
1,0,0,35.99,46,-30,0,17,2,1
4.7,0,32,23.23,270,-82,-10,11,2,0
17,0,236,162.97,1372,-303,-78,11,2,1
21,8,3,31.32,386,4,-1.3,11,2,1
1.3,0,0,44.61,354,99,-9.2,11,3,0
0.7,0,22,24.97,458,-26,16,13,2,0
7,0.7,0,53.86,524,30,3.1,13,3,1
9.7,2.7,80,76.27,534,-310,-39.6,17,4,1
3.3,0,0,30.5,143,-28,-0.5,13,2,0
2.3,0,0,53.24,93,15,0,15,3,0
0.7,0,0,30.26,18,-8,-0.3,11,1,1
3.3,0.3,0,56.49,100,96,-0.2,13,4,1
14.3,4.7,138,130.53,1362,336,22.9,15,4,0
6.3,0.7,110,107.59,796,379,-34.8,11,5,1
62.7,4.3,95,63.63,974,157,12.2,11,2,0
28,15,44,105.85,931,-446,43.5,17,5,0
3.7,0,0,60.53,63,-63,-0.5,11,2,1
32.7,0.3,0,57.85,616,-415,-4.6,11,4,1
0.7,1,0,20.82,30,4,-0.8,15,2,0
3.7,0.3,36,24.48,337,131,32.4,11,2,1
3.3,0,0,63.24,511,-27,0,17,3,0
10,1.7,379,180.94,2442,94,64.7,15,5,0
8,0,64,62.66,491,212,39.8,17,3,0
27.7,0.3,180,118.94,1370,-74,-19.5,15,3,1
1.3,0,0,13.25,19,7,0,17,2,0
0.3,0,0,30,26,-26,0,15,2,0
2.7,2,0,35.3,155,-10,-0.3,11,3,0
1,0,0,49.99,382,-85,0,17,3,0
79.7,5.7,293,143.19,1096,-182,-16.8,13,5,0
0,4,5,62.38,490,-33,-5.9,17,2,0
19.3,0,113,39,496,107,11.7,15,1,1
1.3,0,0,34.48,197,-119,-0.5,13,2,0
3.3,0,34,64.08,335,3,-8.2,17,2,0
7,11.3,83,96.11,950,114,-11.1,11,2,0
2,0,10,20.45,437,26,-4.2,13,1,0
27.3,2.3,156,103.97,1126,-258,-23.8,13,4,0
26,0,2,54.8,556,-548,-3.3,15,5,1
8,0,0,39.04,231,153,2.2,11,2,0
15,3,40,68.47,794,-115,-6.1,11,2,1
2,0,0,50.34,387,-74,-0.3,15,2,0
5.7,0.3,0,54.66,505,-419,-1,11,2,0
7.7,4.7,6,28.3,124,-104,6.7,17,6,1
3.7,0,10,33.5,172,16,-0.7,13,2,1
0,0,0,44.83,330,-7,-15.5,15,2,0
6,0,10,58.59,478,355,9.8,15,2,0
1.7,0,66,53.5,210,-118,-23.5,15,2,0
6,3,45,55.72,378,289,49.5,13,5,0
1,0,0,50.4,22,-12,-0.4,15,2,0
10.3,2.3,56,50.85,358,94,11.3,15,5,0
4.3,0,0,89.5,82,-10,-1.5,11,2,1
9.3,0,0,58.89,468,69,-6.1,11,7,0
8.3,0,8,53.69,887,-67,-0.4,11,6,1
4,2,0,31.04,64,30,-0.1,13,2,0
0,0,0,17.01,0,0,-63.7,13,3,1
42.3,3.7,228,114.77,1983,-432,-32.2,15,3,1
24.7,4,0,49.99,688,-28,0,13,2,1
22.3,0.3,110,47.39,652,-649,-36,13,2,1
24,1,140,107.61,1024,-202,-10.2,17,2,0
22.7,0,6,82.62,1270,-86,-1.6,17,2,0
21.3,8.7,48,89.22,1355,-154,-7.2,13,2,1
0,0,0,10,146,-67,0,17,2,0
59.7,0.7,333,123.47,761,-761,-123.5,15,3,0
11.3,0,150,88.47,664,-6,161,17,4,0
4.3,0,66,56.2,439,-10,-7.5,17,5,0
5.3,2,7,32.72,172,6,-2.7,11,3,1
3.7,2.3,42,56.91,520,61,14.1,17,4,1
2.3,3.7,14,42.38,238,-104,-12.4,17,4,0
3,0,0,47.91,246,-246,-0.4,11,7,1
4,0,14,36.56,315,-98,-5.8,11,2,0
20,9.3,116,79.31,1898,-169,-32.1,17,3,1
12.3,0,44,21.65,393,-393,-11.6,15,3,1
2.7,0.3,18,37.16,363,-15,-7,11,4,1
9.7,0,0,30.24,110,-67,0.7,13,2,0
14,4,183,73.65,1241,-6,-59.7,11,5,1
10.7,0,38,45.1,250,-84,-13.1,17,2,0
3,0,0,33.73,330,-52,0.4,11,3,0
1.7,0,0,21.27,22,-14,-1.3,11,2,0
3.7,0,0,30.48,246,-20,0.5,13,2,0
0,0.7,0,10,44,18,0,17,5,1
9,3,5,24.16,614,236,-24.2,13,2,1
10.7,1,0,54.37,412,-80,-1.4,11,1,0
12,5,104,83.66,911,505,-29.1,13,4,1
3.7,0,0,61.77,322,-88,-0.8,11,2,1
0,0,0,5,0,0,0,13,4,1
9,1,137,88.47,844,39,-43.8,17,4,0
20,0,75,85.19,672,-326,-33.3,15,2,0
2.3,1,2,10.44,202,-24,-0.4,13,2,0
22.3,5.7,73,56.03,991,222,47.5,11,7,1
15,0,0,89.72,2103,-178,-0.5,17,5,0
4.7,0,0,30.56,84,12,-0.6,11,5,1
17.7,1.7,72,72.29,1042,-106,-20.4,11,3,0
3,0.3,14,36.22,292,-120,-6.2,13,1,1
19.7,0,13,40.3,346,103,-4.5,15,2,0
1.3,0,7,11.84,24,12,-1.8,11,3,0
5.3,0,0,110.73,209,-57,-0.7,17,2,0
12,3.3,24,16.12,1499,-887,-6.1,17,3,1
1,0,0,10.58,80,-60,-0.6,11,3,1
0,0,0,5.04,0,0,0,11,3,1
7,0,21,38.22,270,-143,-7.2,11,2,1
8.7,0,12,51.35,246,-47,0.8,11,2,0
2,0,0,32.21,185,105,0.9,17,4,0
10,0,0,52.61,314,69,-0.6,13,3,0
6.7,0,14,37.98,174,-78,-4.3,15,5,0
3.7,0.7,0,55.84,577,109,2.6,15,4,0
2,0,0,18.25,61,9,-5,13,2,0
5.7,0,1,10.44,69,-57,-0.4,13,3,1
20.7,1.7,224,144.13,1573,444,82.9,11,4,0
25,0.3,39,55.03,978,497,31.9,11,3,1
0,0,0,30,12,-8,0,13,2,1
21,1,0,128.12,1269,-479,-15.9,11,2,0
2.7,0,0,50.51,36,-18,-0.5,17,2,0
0.7,0,0,50.31,194,-88,-0.3,13,2,1
1.3,0.3,44,58.93,1003,1102,28.5,17,3,0
4.7,0,6,52.31,497,-39,-2.3,11,5,1
6.7,17,69,79.78,1559,164,-22.8,17,5,0
29.3,6.7,0,84.78,2370,-198,-3.8,17,3,0
5.7,0,4,36.88,374,338,-1.9,11,2,0
0,0,0,20.97,23,-8,-1,15,3,0
14.7,0,0,53.01,657,201,-0.6,15,1,1
5.7,0,2,79.78,1067,-143,-1.2,11,2,0
9.7,0,10,39.48,619,288,9.5,17,2,0
44.3,0,22,52.47,545,-516,-8.8,13,2,0
8,0,48,50.91,268,-62,-17.7,17,5,0
7.3,0,0,50.46,644,10,-0.5,15,2,1
10.7,1,0,35.02,154,5,0.6,11,7,1
6.3,0,0,76.33,132,13,-0.7,11,2,0
11,4.7,30,86.62,1282,22,-6.5,17,5,1
0.3,0.3,14,30.96,32,-14,-1,11,2,1
3,9.7,4,31.48,262,24,3.8,13,2,0
0.3,0,2,31.3,180,-38,-1.3,17,7,1
22.3,0,28,90.12,1334,283,14.8,13,1,1
16.3,3.7,129,92.65,1075,31,-7.5,11,3,0
7.3,0,15,125.58,662,-86,-0.3,15,3,1
6,0,5,16.22,358,92,-0.3,13,1,0
7,0,0,22.49,234,-27,-22.5,15,2,1
9.3,0.3,0,49.99,450,-63,0,15,2,1
13.3,0,164,108.83,858,-225,-62.6,15,5,0
2.3,0,88,64.81,527,-315,-30.1,15,3,0
35.3,3.7,0,78.25,804,-212,0.1,11,4,0
6,1,2,11.64,493,-90,0.1,15,2,0
2.7,1.3,6,12.98,277,-129,-2,11,2,0
20.7,2,6,39.58,797,171,1,11,7,0
3.7,0,0,38.28,207,-26,-8.3,11,2,1
2.7,0,38,40.21,121,180,43.7,13,2,0
0,0,0,16.99,2,-2,0,17,2,1
33,0,0,85.75,790,14,-0.8,11,2,0
7.7,5.7,0,43.77,1061,259,-3.8,17,4,0
3,0,0,54.05,148,-56,-0.4,11,2,1
14.7,7,102,71.63,1315,-90,-32.6,11,2,1
1.7,0,0,30,22,-14,0,13,3,0
2.3,0,2,24.32,24,2,0.2,11,2,0
10,0,52,91.25,1131,38,-16.3,17,2,0
5,0.7,8,62.81,262,34,-2.8,15,2,1
5,0,5,11.69,298,-22,-1.7,11,2,0
3.7,0,0,30.11,241,54,0.4,17,3,1
11,0,16,55.13,396,106,5.1,15,2,0
2.3,0,1,10.5,131,136,-0.5,17,2,0
5,1,74,56.39,416,-12,-18,11,2,1
5,5.3,35,63.91,495,-127,-10.7,13,2,1
4.7,0,12,36,355,-11,0,13,2,0
9.3,0,0,50.85,672,-232,-0.2,11,3,1
2.7,0,0,10.25,156,-92,-2,11,2,0
4.7,4.3,5,51.91,1193,-210,-1.9,15,2,0
45.3,0,72,77.75,953,-274,-22.5,17,5,0
11.7,0,0,82.15,778,-132,3.8,11,5,0
0,0,0,20.09,2,2,-0.1,17,2,0
12.3,0,96,179.36,380,16,4.1,11,1,0
1.7,0,46,31.62,562,-16,11.4,17,2,1
29,3.3,242,129.8,1405,-142,77.3,17,2,0
2.3,1,0,81.98,253,-253,-7,13,7,1
4.7,1.3,24,76.97,875,95,-16,17,2,0
5.3,2.7,0,50.94,702,220,-0.9,11,3,1
2,0,54,29.04,185,8,8.5,11,2,0
1.7,0,0,49.99,259,-12,0,17,3,0
10.7,0.7,0,32.19,190,172,0.8,13,7,0
5,0.3,10,45.27,419,-227,-9.7,11,3,1
25.3,2.7,0,35.24,949,360,-0.2,13,2,1
7,0,152,50.97,458,-56,-36.8,17,2,0
7,6,38,55.16,1196,-79,-15.9,13,4,0
8.7,8.7,351,230.46,935,-544,-145.8,17,7,1
15.3,0.7,61,84,790,-347,-12.8,11,2,1
6.7,1,38,52.23,326,-58,-13.7,11,2,0
11.7,0,0,80.14,490,303,-2.6,11,6,0
1,2,0,30.14,138,212,-0.1,13,5,1
21.3,1.3,192,108.63,1652,423,-50.3,11,2,0
10,3.3,17,26.77,54,11,3,17,5,1
7.3,0,55,84.64,780,-293,-14.6,15,2,1
4,0,0,35.98,229,129,0,17,2,0
17.7,4.7,89,43.2,590,384,68,13,2,1
2.3,0,0,30.29,267,23,-0.3,17,3,0
1,0,0,24.02,14,-14,-24,13,4,0
11.7,0,0,53.63,298,-132,-2.6,13,2,1
2.7,1.7,0,60.48,303,63,0.5,15,2,0
13.3,0.7,0,52.43,130,-130,97.6,17,4,0
6,8.3,2,36.14,784,162,-0.2,15,3,1
12.3,0,132,83.6,338,78,30.4,15,3,0
55.7,0.7,2,50.74,1840,114,-0.4,17,2,0
34.7,1,258,130.5,910,-642,-93,11,2,1
26.3,0.7,24,50.31,663,-94,23.5,11,2,1
6,17.3,41,46.98,978,-92,-8,11,3,1
6,1,122,59.48,446,-136,-6.2,13,7,1
27,0.3,94,151.62,1798,-198,-43.1,15,2,0
5,0,0,50.41,392,-103,-0.4,15,4,1
7.3,0.3,0,84.99,312,-91,0,15,2,0
3.3,0,0,9.5,190,-19,0,15,2,0
1,0,0,10.09,21,-13,-0.1,11,2,0
0.3,0,0,33.51,48,-22,-0.3,11,4,0
5,1.3,40,43.38,206,-162,-14.9,11,7,1
3.7,0,0,30.5,262,58,0.3,11,5,1
1.7,0,1,33.57,91,59,0.6,17,3,0
2.3,0,0,29.12,50,-50,-29.1,11,5,0
0.3,0,11,33.75,178,-25,-3.8,13,2,1
3.3,0,2,31.66,212,282,1.5,13,2,0
18.3,2.7,10,53.52,1635,-274,-3.5,11,4,0
11.3,9.3,9,41.46,366,-83,-3.5,11,5,1
26.3,0,0,76.78,1346,-179,2.5,17,2,0
6.3,1,0,37.28,239,283,3.6,11,6,1
39.7,1.3,0,89.35,1097,384,-2.1,15,4,1
9.3,2,32,88.83,732,106,-18.8,13,2,1
14.7,2.7,256,113.66,818,90,-23.3,11,2,1
78,5.3,38,60.02,1948,-1008,-60,13,3,1
11.3,2.3,23,44.94,596,-50,-0.9,15,4,0
8,3,0,33.1,241,58,-3.1,13,2,1
23.3,0,155,97.59,865,-208,-47.2,11,2,0
1,0,0,33.49,6,0,0.7,13,3,0
7.7,0,381,213.76,1136,-404,-113.8,17,2,0
2.7,0,77,60.7,254,-106,-27.6,13,3,1
4.7,0,0,30,230,-54,0,15,3,1
18,0,2,32.96,416,98,5.5,15,2,0
40.3,8.3,113,88.63,1286,-596,-46.6,17,4,0
2.7,0,0,57.98,176,28,4,13,2,0
43,5.7,0,53.36,876,72,-0.4,13,3,1
4,0,0,59.99,44,-17,0,15,2,0
0,0,0,21.04,0,0,-1.1,15,4,1
4.7,0,117,76.19,666,-14,13.8,15,1,1
15.7,0,105,46.52,488,6,-4.5,11,2,1
2.3,0,0,60.69,159,70,-0.7,11,2,1
9.3,0.7,39,48.15,432,136,27.4,15,2,0
21.7,0,282,135.01,1840,-768,-84.6,11,3,0
14,10.7,1,58.62,894,101,54.3,11,2,1
1.7,0,0,40.59,160,-160,-0.6,11,4,1
48,0.7,153,76.94,548,-548,-76.9,15,5,1
38,1.7,60,76.58,882,-22,-4.5,13,4,1
5.7,8,16,40.49,279,-42,-7.5,11,5,0
2,1.7,7,30.55,201,31,6.8,17,3,0
1.7,0,39,27.76,316,-78,3,17,1,0
7.3,0,0,19.99,66,-2,0,17,2,1
17.7,0,21,37.62,656,-388,-7.6,11,2,1
4.7,0,12,12.96,261,-72,-3,10,1,0
17.7,3.7,20,62.01,778,-118,-7.9,11,4,0
2,0,0,30.58,57,50,-0.6,11,2,0
2,0,0,52.92,393,-12,-1.1,17,1,0
2.7,0,0,41.28,217,115,3,11,4,0
9.7,0.7,312,145.38,374,-199,-72.7,15,2,0
3,0,0,61.75,86,-18,-1.8,15,2,0
7.7,0.3,0,18.67,134,16,-3.7,13,3,1
2.7,0.3,0,58.94,131,-22,26.9,15,2,0
16.3,0,7,52.62,554,320,2.7,13,1,0
10.7,0.3,0,50.69,201,-102,-0.7,11,2,1
3,0.7,0,10.59,466,-87,1.4,11,1,1
3.3,3.7,0,20.38,225,-225,-20.4,17,5,0
1,0,0,30.03,153,-21,0,13,3,1
6.7,0.3,16,58.85,868,-118,-2,11,3,1
32.7,0.3,0,57.72,837,-26,-3.5,15,2,0
12.3,0,117,76.03,627,-339,-41,17,2,0
6.3,0,0,50.48,1006,-118,-0.5,17,4,0
4.3,0,0,52.11,306,32,-0.7,11,2,1
5.7,1.3,218,169.04,999,174,-89,11,3,0
0,0,0,33.44,4,-4,-0.2,13,2,1
0,0,1,10.19,131,82,-0.2,13,2,1
123.3,1,164,118.64,872,-418,-71.7,11,3,1
4,0.3,1,50.63,386,-33,-0.6,13,2,0
1.3,0,0,56.4,70,51,-0.2,15,2,0
2,21.3,60,82.35,577,-25,-9.7,13,4,0
9.7,7.7,0,84.38,1950,240,-2.5,17,2,0
0,0,0,21,20,-20,-1,13,2,1
9.3,2,70,72.13,781,-57,-21.1,13,4,1
30.3,1.7,0,112.89,853,-853,-37.9,11,7,1
3,0,0,32.87,102,-25,-2.9,11,1,0
10.3,2.7,20,47.61,747,-84,-8.7,13,4,0
0,0,0,10.09,0,0,-0.1,11,2,1
0,1,0,48.25,122,-122,101.8,15,3,0
0,0,0,79.49,0,0,3.8,17,2,1
4,0,0,13.67,156,144,-0.4,13,3,1
8.7,0.7,0,53.24,137,54,0,13,3,0
6,1,92,74.06,1056,390,70.3,13,3,0
11.7,0.3,53,43.66,614,156,-14.9,13,2,1
8,2,4,36.94,554,282,5.8,15,2,0
20,4,86,103.38,1253,205,0.4,11,5,1
8.7,0,0,53.49,543,-157,0.7,13,2,0
15.3,19.3,38,81.82,1519,-237,74,11,5,0
1.7,0,1,10.47,106,-61,0.4,15,1,0
15,0.3,139,77.72,972,686,31.9,13,4,0
4.3,0,43,45.4,312,257,45.1,11,5,0
2.3,0,0,10.09,147,-76,-0.1,11,2,0
6.3,4.7,40,37.42,740,-740,-37.4,15,4,1
25.3,1.3,94,113.91,1964,-310,-36.4,13,4,0
3.7,2.3,0,68.86,285,-37,-3.4,15,2,0
2.3,0,0,45.64,0,0,-78.3,13,2,1
1,0,0,30.6,106,28,-0.6,15,2,1
7,0,1,21.74,222,-210,-11.7,13,2,1
20.7,0.7,0,75.91,506,235,0.1,11,2,1
17,2,4,10.83,493,-464,-0.8,11,2,1
2.7,0,0,51.97,615,259,0,17,5,0
18.3,0,27,40.69,1049,380,-36.7,17,2,0
8.3,0,272,194.88,1484,-763,-115.1,17,2,0
1.7,0,0,34.27,88,-78,-10.9,13,2,0
7.3,2.7,109,86.08,573,280,49.8,17,2,1
8,0,62,40.41,560,-118,-20.4,11,1,1
11,0,0,39.19,738,392,0.8,15,3,0
0.3,0,0,48.68,82,80,30.9,17,5,0
0.7,0,3,16.98,666,409,-7,15,2,0
7.7,3,25,39.44,325,-103,-9.5,11,2,0
16,17,5,51.56,1893,-225,-1.6,13,1,1
21.3,0.7,29,81.31,1347,700,2.3,11,3,0
15.3,1,4,36.33,534,-49,-3.6,11,5,1
5.3,0,0,50.6,498,-144,-0.6,11,3,0
8.7,4.3,11,102.35,804,60,7.3,17,5,0
1.7,4,0,30.26,285,76,-0.3,11,3,0
14.7,3,668,295.51,1144,-584,-185.2,13,5,0
2.7,0,12,63.59,234,-28,-3.6,13,2,0
4,0.3,52,48.87,295,-98,-17.9,11,2,1
11.7,1.3,0,64.92,355,-233,-13.9,13,4,0
7,0,0,50,127,-127,0,15,2,1
2.7,0.3,68,73.99,470,1040,91.2,15,5,0
4.7,2.3,0,31,407,-96,2,11,2,0
4,0.3,6,50.76,788,234,1.3,15,5,0
3.3,0,3,62.94,284,-52,1.8,11,3,0
30.7,10,0,161.47,2508,-1207,-11.5,17,4,1
52.3,1.3,0,51.85,449,-406,-1.9,11,5,0
2.7,0,86,32,716,-142,-22,13,2,0
